date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:19:28	215/215	---M--	200	added ('OK')	text/plain	etag:%22d7-5a583f1b4a580%22	https://propzy.vn/robots.txt		(from )
21:19:29	128675/128675	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:24%20GMT	https://propzy.vn/	E:/prozy/propzy.vn/index.html	(from )
21:19:29	733/733	---M--	200	added ('OK')	application/json	etag:%222dd-5a5e9b9663700%22	https://propzy.vn/assets/js/_manifest-pc.json	E:/prozy/propzy.vn/assets/js/_manifest-pc.json	(from https://propzy.vn/)
21:19:30	54290/54290	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2016%20Aug%202020%2014:19:25%20GMT	https://propzy.vn/set_by_pwa.js?ver=11.11.12.08.2020	E:/prozy/propzy.vn/set_by_pwacb01.js	(from https://propzy.vn/)
21:19:30	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Sun,%2016%20Aug%202020%2014:19:29%20GMT	https://www.googletagmanager.com/gtm.js?id=	E:/prozy/www.googletagmanager.com/gtm.25445.delayed	(from https://propzy.vn/)
21:19:30	4286/4286	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%2210be-5a5e98754d500%22	https://propzy.vn/assets/images/icons/favicon.ico?v=2.2	E:/prozy/propzy.vn/assets/images/icons/favicon6da2.ico	(from https://propzy.vn/)
21:19:30	607/607	---M--	200	added ('OK')	application/javascript	etag:%2225f-5aaeef979ca00%22	https://propzy.vn/assets/js/pwa-pc.js?ver=11.11.12.08.2020	E:/prozy/propzy.vn/assets/js/pwa-pccb01.js	(from https://propzy.vn/)
21:19:31	244889/244889	---M--	200	added ('OK')	text/css	etag:%223bc99-5aca681d01680%22	https://propzy.vn/assets/css/app/home.css?ver=11.11.12.08.2020	E:/prozy/propzy.vn/assets/css/app/homecb01.css	(from https://propzy.vn/)
21:19:31	8676/8676	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e29e1ef1db623c260807ad45f3bc175%22	https://cdn.onesignal.com/sdks/OneSignalSDK.js	E:/prozy/cdn.onesignal.com/sdks/OneSignalSDK.js	(from https://propzy.vn/)
21:19:31	3930/3930	---M--	200	added ('OK')	image/svg+xml	etag:%22f5a-5a446db920880%22	https://propzy.vn/assets/images/ver-4/pc/logo-no-r.svg	E:/prozy/propzy.vn/assets/images/ver-4/pc/logo-no-r.svg	(from https://propzy.vn/)
21:19:32	107041/107041	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:27%20GMT	https://propzy.vn/mua/bat-dong-san/hcm	E:/prozy/propzy.vn/mua/bat-dong-san/hcm.html	(from https://propzy.vn/)
21:19:33	107116/107116	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:28%20GMT	https://propzy.vn/mua/nha/hcm	E:/prozy/propzy.vn/mua/nha/hcm.html	(from https://propzy.vn/)
21:19:33	108565/108565	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:28%20GMT	https://propzy.vn/mua/can-ho/hcm	E:/prozy/propzy.vn/mua/can-ho/hcm.html	(from https://propzy.vn/)
21:19:34	108570/108570	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:29%20GMT	https://propzy.vn/mua/dat-nen/hcm	E:/prozy/propzy.vn/mua/dat-nen/hcm.html	(from https://propzy.vn/)
21:19:34	113322/113322	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:29%20GMT	https://propzy.vn/mua/dat-nen-du-an/hcm	E:/prozy/propzy.vn/mua/dat-nen-du-an/hcm.html	(from https://propzy.vn/)
21:19:34	107470/107470	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:29%20GMT	https://propzy.vn/thue/bat-dong-san/hcm	E:/prozy/propzy.vn/thue/bat-dong-san/hcm.html	(from https://propzy.vn/)
21:19:35	106349/106349	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:30%20GMT	https://propzy.vn/thue/nha/hcm	E:/prozy/propzy.vn/thue/nha/hcm.html	(from https://propzy.vn/)
21:19:35	108022/108022	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:30%20GMT	https://propzy.vn/thue/can-ho/hcm	E:/prozy/propzy.vn/thue/can-ho/hcm.html	(from https://propzy.vn/)
21:19:35	157620/157620	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:30%20GMT	https://propzy.vn/du-an/hcm	E:/prozy/propzy.vn/du-an/hcm.html	(from https://propzy.vn/)
21:19:35	309/309	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Aug%202020%2014:19:30%20GMT	https://propzy.vn/tin-tuc	E:/prozy/propzy.vn/tin-tuc	(from https://propzy.vn/)
21:19:37	62173/62173	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:31%20GMT	https://propzy.vn/gia-nha-dat/hcm	E:/prozy/propzy.vn/gia-nha-dat/hcm.html	(from https://propzy.vn/)
21:19:38	620190/620190	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:31%20GMT	https://propzy.vn/tin-tuc/	E:/prozy/propzy.vn/tin-tuc/index.html	(from https://propzy.vn/)
21:19:38	25768/25768	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:33%20GMT	https://propzy.vn/khuyen-mai	E:/prozy/propzy.vn/khuyen-mai.html	(from https://propzy.vn/)
21:19:38	124007/124007	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:34%20GMT	https://propzy.vn/thue-nha-sieu-toc	E:/prozy/propzy.vn/thue-nha-sieu-toc.html	(from https://propzy.vn/)
21:19:39	81095/81095	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:34%20GMT	https://propzy.vn/dich-vu	E:/prozy/propzy.vn/dich-vu.html	(from https://propzy.vn/)
21:19:39	99092/99092	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:34%20GMT	https://propzy.vn/diem-giao-dich	E:/prozy/propzy.vn/diem-giao-dich.html	(from https://propzy.vn/)
21:19:39	186016/186016	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:34%20GMT	https://propzy.vn/nghe-nghiep	E:/prozy/propzy.vn/nghe-nghiep.html	(from https://propzy.vn/)
21:19:39	83366/83366	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:35%20GMT	https://propzy.vn/dang-tin	E:/prozy/propzy.vn/dang-tin.html	(from https://propzy.vn/)
21:19:40	55779/55779	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:35%20GMT	https://propzy.vn/yeu-thich	E:/prozy/propzy.vn/yeu-thich.html	(from https://propzy.vn/)
21:19:40	63694/63694	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:35%20GMT	https://propzy.vn/moi-gioi	E:/prozy/propzy.vn/moi-gioi.html	(from https://propzy.vn/)
21:19:40	58198/58198	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:36%20GMT	https://propzy.vn/lien-he	E:/prozy/propzy.vn/lien-he.html	(from https://propzy.vn/)
21:19:40	59975/59975	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:36%20GMT	https://propzy.vn/ve-propzy	E:/prozy/propzy.vn/ve-propzy.html	(from https://propzy.vn/)
21:19:41	78664/78664	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:36%20GMT	https://propzy.vn/tro-giup	E:/prozy/propzy.vn/tro-giup.html	(from https://propzy.vn/)
21:19:41	104290/104290	---M--	200	added ('OK')	image/jpeg	etag:%2219762-5a57f1a496300%22	https://propzy.vn/assets/images/ver-4/pc/banner.jpg	E:/prozy/propzy.vn/assets/images/ver-4/pc/banner.jpg	(from https://propzy.vn/)
21:19:42	125129/125129	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:37%20GMT	https://propzy.vn/mua/nha/hcm/quan-1/id179188	E:/prozy/propzy.vn/mua/nha/hcm/quan-1/id179188.html	(from https://propzy.vn/)
21:19:43	15774/15774	---M--	200	added ('OK')	image/jpeg	etag:%223d9e-5a8cc4f0d4678%22	https://cdn.propzy.vn/listing/thumbnail/map/2020/06/24/listing_cfc1e589e8f5109ca0a1e5767c73a82e02ab96c4c8ffaee6ef4330930899d36d.jpg	E:/prozy/cdn.propzy.vn/listing/thumbnail/map/2020/06/24/listing_cfc1e589e8f5109ca0a1e5767c73a82e02ab96c4c8ffaee6ef4330930899d36d.jpg	(from https://propzy.vn/)
21:19:43	122798/122798	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:38%20GMT	https://propzy.vn/mua/nha/hcm/quan-1/id151886	E:/prozy/propzy.vn/mua/nha/hcm/quan-1/id151886.html	(from https://propzy.vn/)
21:19:43	123880/123880	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:38%20GMT	https://propzy.vn/mua/nha/hcm/quan-1/id197253	E:/prozy/propzy.vn/mua/nha/hcm/quan-1/id197253.html	(from https://propzy.vn/)
21:19:44	135226/135226	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:39%20GMT	https://propzy.vn/mua/nha/hcm/quan-1/id197160	E:/prozy/propzy.vn/mua/nha/hcm/quan-1/id197160.html	(from https://propzy.vn/)
21:19:44	118619/118619	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:39%20GMT	https://propzy.vn/mua/nha/hcm/quan-1/id196820	E:/prozy/propzy.vn/mua/nha/hcm/quan-1/id196820.html	(from https://propzy.vn/)
21:19:45	117952/117952	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:40%20GMT	https://propzy.vn/mua/nha/hcm/quan-1/id195725	E:/prozy/propzy.vn/mua/nha/hcm/quan-1/id195725.html	(from https://propzy.vn/)
21:19:45	123233/123233	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:40%20GMT	https://propzy.vn/mua/nha/hcm/quan-1/id195003	E:/prozy/propzy.vn/mua/nha/hcm/quan-1/id195003.html	(from https://propzy.vn/)
21:19:45	123527/123527	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:40%20GMT	https://propzy.vn/mua/nha/hcm/quan-1/id194785	E:/prozy/propzy.vn/mua/nha/hcm/quan-1/id194785.html	(from https://propzy.vn/)
21:19:46	115727/115727	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:41%20GMT	https://propzy.vn/mua/nha/hcm/quan-1/id192188	E:/prozy/propzy.vn/mua/nha/hcm/quan-1/id192188.html	(from https://propzy.vn/)
21:19:46	118656/118656	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:41%20GMT	https://propzy.vn/mua/nha/hcm/quan-1/id192156	E:/prozy/propzy.vn/mua/nha/hcm/quan-1/id192156.html	(from https://propzy.vn/)
21:19:46	125964/125964	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:41%20GMT	https://propzy.vn/mua/nha/hcm/quan-1/id191570	E:/prozy/propzy.vn/mua/nha/hcm/quan-1/id191570.html	(from https://propzy.vn/)
21:19:47	120491/120491	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:42%20GMT	https://propzy.vn/mua/nha/hcm/quan-1/id191168	E:/prozy/propzy.vn/mua/nha/hcm/quan-1/id191168.html	(from https://propzy.vn/)
21:19:47	109417/109417	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:42%20GMT	https://propzy.vn/mua/nha/hcm/quan-tan-phu	E:/prozy/propzy.vn/mua/nha/hcm/quan-tan-phu.html	(from https://propzy.vn/)
21:19:47	110215/110215	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:42%20GMT	https://propzy.vn/mua/nha/hcm/quan-tan-binh	E:/prozy/propzy.vn/mua/nha/hcm/quan-tan-binh.html	(from https://propzy.vn/)
21:19:47	110421/110421	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:43%20GMT	https://propzy.vn/mua/nha/hcm/quan-go-vap	E:/prozy/propzy.vn/mua/nha/hcm/quan-go-vap.html	(from https://propzy.vn/)
21:19:48	111041/111041	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:43%20GMT	https://propzy.vn/mua/nha/hcm/quan-binh-tan	E:/prozy/propzy.vn/mua/nha/hcm/quan-binh-tan.html	(from https://propzy.vn/)
21:19:48	110843/110843	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:43%20GMT	https://propzy.vn/mua/nha/hcm/quan-binh-thanh	E:/prozy/propzy.vn/mua/nha/hcm/quan-binh-thanh.html	(from https://propzy.vn/)
21:19:48	108401/108401	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:43%20GMT	https://propzy.vn/mua/nha/hcm/quan-4	E:/prozy/propzy.vn/mua/nha/hcm/quan-4.html	(from https://propzy.vn/)
21:19:49	110457/110457	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:44%20GMT	https://propzy.vn/mua/nha/hcm/quan-7	E:/prozy/propzy.vn/mua/nha/hcm/quan-7.html	(from https://propzy.vn/)
21:19:49	109334/109334	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:44%20GMT	https://propzy.vn/mua/nha/hcm/quan-8	E:/prozy/propzy.vn/mua/nha/hcm/quan-8.html	(from https://propzy.vn/)
21:19:49	110725/110725	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:44%20GMT	https://propzy.vn/mua/nha/hcm/quan-phu-nhuan	E:/prozy/propzy.vn/mua/nha/hcm/quan-phu-nhuan.html	(from https://propzy.vn/)
21:19:50	109762/109762	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:45%20GMT	https://propzy.vn/mua/nha/hcm/quan-2	E:/prozy/propzy.vn/mua/nha/hcm/quan-2.html	(from https://propzy.vn/)
21:19:50	108277/108277	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:45%20GMT	https://propzy.vn/mua/nha/hcm/quan-5	E:/prozy/propzy.vn/mua/nha/hcm/quan-5.html	(from https://propzy.vn/)
21:19:50	109392/109392	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:45%20GMT	https://propzy.vn/mua/nha/hcm/quan-6	E:/prozy/propzy.vn/mua/nha/hcm/quan-6.html	(from https://propzy.vn/)
21:19:51	111216/111216	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:46%20GMT	https://propzy.vn/mua/nha/hcm/quan-9	E:/prozy/propzy.vn/mua/nha/hcm/quan-9.html	(from https://propzy.vn/)
21:19:51	124342/124342	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:46%20GMT	https://propzy.vn/mua/nha/hcm/quan-2/id208885	E:/prozy/propzy.vn/mua/nha/hcm/quan-2/id208885.html	(from https://propzy.vn/)
21:19:51	142674/142674	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:46%20GMT	https://propzy.vn/mua/nha/hcm/quan-9/id206696	E:/prozy/propzy.vn/mua/nha/hcm/quan-9/id206696.html	(from https://propzy.vn/)
21:19:51	116315/116315	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:47%20GMT	https://propzy.vn/mua/nha/hcm/quan-10/id206220	E:/prozy/propzy.vn/mua/nha/hcm/quan-10/id206220.html	(from https://propzy.vn/)
21:19:52	110234/110234	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:47%20GMT	https://propzy.vn/thue/nha/hcm/quan-5/id209083	E:/prozy/propzy.vn/thue/nha/hcm/quan-5/id209083.html	(from https://propzy.vn/)
21:19:52	146398/146398	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:47%20GMT	https://propzy.vn/thue/can-ho/hcm/quan-4/id208908	E:/prozy/propzy.vn/thue/can-ho/hcm/quan-4/id208908.html	(from https://propzy.vn/)
21:19:52	78476/78476	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:47%20GMT	https://propzy.vn/du-an/hcm/quan-4/chdv-183-38-ben-van-don-phuong-6-quan-4-id1396	E:/prozy/propzy.vn/du-an/hcm/quan-4/chdv-183-38-ben-van-don-phuong-6-quan-4-id1396.html	(from https://propzy.vn/)
21:19:53	78968/78968	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:48%20GMT	https://propzy.vn/du-an/hcm/quan-4/chdv-183-38-ben-van-don-phuong-6-quan-4-id1396/thue	E:/prozy/propzy.vn/du-an/hcm/quan-4/chdv-183-38-ben-van-don-phuong-6-quan-4-id1396/thue.html	(from https://propzy.vn/)
21:19:53	107510/107510	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:48%20GMT	https://propzy.vn/thue/nha/hcm/quan-binh-thanh/id208191	E:/prozy/propzy.vn/thue/nha/hcm/quan-binh-thanh/id208191.html	(from https://propzy.vn/)
21:19:53	153808/153808	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:48%20GMT	https://propzy.vn/du-an/hcm/quan-9	E:/prozy/propzy.vn/du-an/hcm/quan-9.html	(from https://propzy.vn/)
21:19:54	165474/165474	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:49%20GMT	https://propzy.vn/du-an/hcm/quan-8	E:/prozy/propzy.vn/du-an/hcm/quan-8.html	(from https://propzy.vn/)
21:19:54	158887/158887	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:49%20GMT	https://propzy.vn/du-an/hcm/quan-7	E:/prozy/propzy.vn/du-an/hcm/quan-7.html	(from https://propzy.vn/)
21:19:55	166901/166901	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:49%20GMT	https://propzy.vn/du-an/hcm/quan-4	E:/prozy/propzy.vn/du-an/hcm/quan-4.html	(from https://propzy.vn/)
21:19:55	183147/183147	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:50%20GMT	https://propzy.vn/du-an/hcm/quan-2	E:/prozy/propzy.vn/du-an/hcm/quan-2.html	(from https://propzy.vn/)
21:19:55	134427/134427	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:50%20GMT	https://propzy.vn/du-an/hcm/quan-12	E:/prozy/propzy.vn/du-an/hcm/quan-12.html	(from https://propzy.vn/)
21:19:56	110294/110294	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:51%20GMT	https://propzy.vn/mua/nha/hcm/quan-12	E:/prozy/propzy.vn/mua/nha/hcm/quan-12.html	(from https://propzy.vn/)
21:19:56	110176/110176	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:51%20GMT	https://propzy.vn/mua/nha/hcm/quan-1	E:/prozy/propzy.vn/mua/nha/hcm/quan-1.html	(from https://propzy.vn/)
21:19:56	108348/108348	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:51%20GMT	https://propzy.vn/thue/nha/hcm/quan-10	E:/prozy/propzy.vn/thue/nha/hcm/quan-10.html	(from https://propzy.vn/)
21:19:57	110562/110562	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:52%20GMT	https://propzy.vn/thue/nha/hcm/quan-7	E:/prozy/propzy.vn/thue/nha/hcm/quan-7.html	(from https://propzy.vn/)
21:19:57	115668/115668	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:52%20GMT	https://propzy.vn/du-an/hcm/quan-9/vinhomes-grand-park-id780	E:/prozy/propzy.vn/du-an/hcm/quan-9/vinhomes-grand-park-id780.html	(from https://propzy.vn/)
21:19:57	80208/80208	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:52%20GMT	https://propzy.vn/du-an/hcm/quan-9/vinhomes-grand-park-id780/ban	E:/prozy/propzy.vn/du-an/hcm/quan-9/vinhomes-grand-park-id780/ban.html	(from https://propzy.vn/)
21:19:57	81384/81384	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:53%20GMT	https://propzy.vn/du-an/hcm/quan-9/vinhomes-grand-park-id780/thue	E:/prozy/propzy.vn/du-an/hcm/quan-9/vinhomes-grand-park-id780/thue.html	(from https://propzy.vn/)
21:19:58	126401/126401	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:53%20GMT	https://propzy.vn/mua/can-ho/hcm/quan-9/id208486	E:/prozy/propzy.vn/mua/can-ho/hcm/quan-9/id208486.html	(from https://propzy.vn/)
21:19:58	126951/126951	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:53%20GMT	https://propzy.vn/mua/can-ho/hcm/quan-9/id204023	E:/prozy/propzy.vn/mua/can-ho/hcm/quan-9/id204023.html	(from https://propzy.vn/)
21:19:58	119328/119328	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:53%20GMT	https://propzy.vn/mua/can-ho/hcm/quan-9/id195858	E:/prozy/propzy.vn/mua/can-ho/hcm/quan-9/id195858.html	(from https://propzy.vn/)
21:19:59	125190/125190	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:54%20GMT	https://propzy.vn/thue/can-ho/hcm/quan-9/id206361	E:/prozy/propzy.vn/thue/can-ho/hcm/quan-9/id206361.html	(from https://propzy.vn/)
21:19:59	132685/132685	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:54%20GMT	https://propzy.vn/thue/can-ho/hcm/quan-9/id205570	E:/prozy/propzy.vn/thue/can-ho/hcm/quan-9/id205570.html	(from https://propzy.vn/)
21:19:59	134024/134024	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:54%20GMT	https://propzy.vn/thue/can-ho/hcm/quan-9/id203958	E:/prozy/propzy.vn/thue/can-ho/hcm/quan-9/id203958.html	(from https://propzy.vn/)
21:20:00	88519/88519	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:55%20GMT	https://propzy.vn/du-an/hcm/quan-8/topaz-elite-id1042	E:/prozy/propzy.vn/du-an/hcm/quan-8/topaz-elite-id1042.html	(from https://propzy.vn/)
21:20:00	71117/71117	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:55%20GMT	https://propzy.vn/du-an/hcm/quan-8/topaz-elite-id1042/ban	E:/prozy/propzy.vn/du-an/hcm/quan-8/topaz-elite-id1042/ban.html	(from https://propzy.vn/)
21:20:00	76107/76107	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:55%20GMT	https://propzy.vn/du-an/hcm/quan-8/topaz-elite-id1042/thue	E:/prozy/propzy.vn/du-an/hcm/quan-8/topaz-elite-id1042/thue.html	(from https://propzy.vn/)
21:20:01	120302/120302	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:56%20GMT	https://propzy.vn/thue/can-ho/hcm/quan-8/id143349	E:/prozy/propzy.vn/thue/can-ho/hcm/quan-8/id143349.html	(from https://propzy.vn/)
21:20:01	113199/113199	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:56%20GMT	https://propzy.vn/thue/can-ho/hcm/quan-8/id175780	E:/prozy/propzy.vn/thue/can-ho/hcm/quan-8/id175780.html	(from https://propzy.vn/)
21:20:01	124192/124192	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:56%20GMT	https://propzy.vn/thue/can-ho/hcm/quan-8/id162136	E:/prozy/propzy.vn/thue/can-ho/hcm/quan-8/id162136.html	(from https://propzy.vn/)
21:20:02	90588/90588	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:57%20GMT	https://propzy.vn/du-an/hcm/quan-3/terra-royal-id1051	E:/prozy/propzy.vn/du-an/hcm/quan-3/terra-royal-id1051.html	(from https://propzy.vn/)
21:20:02	71073/71073	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:57%20GMT	https://propzy.vn/du-an/hcm/quan-3/terra-royal-id1051/ban	E:/prozy/propzy.vn/du-an/hcm/quan-3/terra-royal-id1051/ban.html	(from https://propzy.vn/)
21:20:02	70869/70869	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:57%20GMT	https://propzy.vn/du-an/hcm/quan-3/terra-royal-id1051/thue	E:/prozy/propzy.vn/du-an/hcm/quan-3/terra-royal-id1051/thue.html	(from https://propzy.vn/)
21:20:02	110595/110595	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:58%20GMT	https://propzy.vn/du-an/hcm/quan-2/can-ho-thu-thiem-sky-id823	E:/prozy/propzy.vn/du-an/hcm/quan-2/can-ho-thu-thiem-sky-id823.html	(from https://propzy.vn/)
21:20:03	71367/71367	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:58%20GMT	https://propzy.vn/du-an/hcm/quan-2/can-ho-thu-thiem-sky-id823/ban	E:/prozy/propzy.vn/du-an/hcm/quan-2/can-ho-thu-thiem-sky-id823/ban.html	(from https://propzy.vn/)
21:20:03	71163/71163	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:19:58%20GMT	https://propzy.vn/du-an/hcm/quan-2/can-ho-thu-thiem-sky-id823/thue	E:/prozy/propzy.vn/du-an/hcm/quan-2/can-ho-thu-thiem-sky-id823/thue.html	(from https://propzy.vn/)
21:20:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Aug%202020%2014:19:59%20GMT	https://propzy.vn/tin-tuc/kien-thuc/phong-thuy	E:/prozy/propzy.vn/tin-tuc/kien-thuc/phong-thuy	(from https://propzy.vn/)
21:20:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Aug%202020%2014:19:59%20GMT	https://propzy.vn/tin-tuc/?p=12376	E:/prozy/propzy.vn/tin-tuc/indexdbad.html	(from https://propzy.vn/)
21:20:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Aug%202020%2014:19:59%20GMT	https://propzy.vn/tin-tuc/?p=12303	E:/prozy/propzy.vn/tin-tuc/index8efb.html	(from https://propzy.vn/)
21:20:04	500503/500503	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2016%20Aug%202020%2014:19:59%20GMT	https://propzy.vn/tin-tuc/?p=12256	E:/prozy/propzy.vn/tin-tuc/index2b87.html	(from https://propzy.vn/)
